Id,Layer,Path,CreatedDate,CreatedUser,CreatedUserId,ModifiedDate,ModifiedUser,ModifiedUserId,Title,Description,tendonvi,diachi,vitri,dienthoai,quanhuyen,phuongxa,RLongitude,RLatitude
217b0ccc-f06a-4a31-8b12-d3a4af8de197,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/ddd1a2ab-c356-4883-b048-95371347d732,2022-08-08T15:36:27.000Z,admin,2,2022-08-08T15:36:27.000Z,admin,2,Trường Trung Học Cơ Sở Lê Tấn Bê,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Lê Tấn Bê,Khu Phố 3 Đường Số 2D Nối Dài,"{""type"":""Point"",""coordinates"":[106.614719,10.727393]}",38822291,Quận Bình Tân,Phường An Lạc,106.614719,10.727393
a0a080f6-d5c3-4d13-8e48-465945fe4ff4,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/8f093e28-f1d4-4705-9b07-3d337c000da4,2022-08-08T15:36:29.000Z,admin,2,2022-08-08T15:36:29.000Z,admin,2,Trường Trung Học Cơ Sở Lê Văn Hưu,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Lê Văn Hưu,Đường Huỳnh Tấn Phát,"{""type"":""Point"",""coordinates"":[106.759153,10.675554]}",,Huyện Nhà Bè,Xã Phú Xuân,106.759153,10.675554
2948fedf-3c5d-4bc0-b072-b059ae987182,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/80fc438d-c80c-4728-bae5-1d13e0c7f0b3,2022-08-08T15:36:30.000Z,admin,2,2022-08-08T15:36:30.000Z,admin,2,Trường Trung Học Cơ Sở Linh Đông,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Linh Đông,Khu Phố 4 Đường Lý Tế Xuyên,"{""type"":""Point"",""coordinates"":[106.747379,10.85309]}",37203253,Thành Phố Thủ Đức,Phường Linh Đông,106.747379,10.85309
499a6694-df64-4565-8e9b-8fc3692904b5,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/66b34157-bac1-4864-aec4-183a0bf6cbcf,2022-08-08T15:36:30.000Z,admin,2,2022-08-08T15:36:30.000Z,admin,2,Trường Trung Học Cơ Sở Long Bình,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Long Bình,12 Khu Phố Bến Đò Đường Trần Trọng Khiêm,"{""type"":""Point"",""coordinates"":[106.839676,10.867455]}",37325523,Thành Phố Thủ Đức,Phường Long Bình,106.839676,10.867455
5e5f4cfd-d9a8-4b43-9390-897eef75f1d9,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/1c35ee2e-b51f-454e-9524-70548835404a,2022-08-08T15:36:33.000Z,admin,2,2022-08-08T15:36:33.000Z,admin,2,Trường Trung Học Cơ Sở Lương Thế Vinh,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Lương Thế Vinh,474 Đường Cách Mạng Tháng Tám,"{""type"":""Point"",""coordinates"":[106.668981,10.78468]}",38446749,Quận 3,Phường 11,106.668981,10.78468
fee5a965-a8a5-4e76-8d94-d7657a71a42a,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/755a433b-ebe3-4b65-8450-2916a48efd0f,2022-08-08T15:36:33.000Z,admin,2,2022-08-08T15:36:33.000Z,admin,2,Trường Trung Học Cơ Sở Minh Đức - Cổng Số 2,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Minh Đức - Cổng Số 2,Đường Nguyễn Thái Học,"{""type"":""Point"",""coordinates"":[106.696289,10.76634]}",,Quận 1,Phường Cầu Ông Lãnh,106.696289,10.76634
9e86fbb9-69a3-49a9-87cf-4b32b171d415,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/9bcd40e3-9886-4600-a234-bc83e6b10d4b,2022-08-08T15:36:33.000Z,admin,2,2022-08-08T15:36:33.000Z,admin,2,Trường Trung Học Cơ Sở Lương Thế Vinh,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Lương Thế Vinh,Đường Cách Mạng Tháng Tám,"{""type"":""Point"",""coordinates"":[106.66924,10.784779]}",,Quận 3,Phường 11,106.66924,10.784779
fa206304-e711-41e5-bd0d-09578e795a50,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/15207188-228d-4b0b-8b0e-35caf9a2d58d,2022-08-08T15:36:35.000Z,admin,2,2022-08-08T15:36:35.000Z,admin,2,Trường Trung Học Cơ Sở Lý Chính Thắng 1,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Lý Chính Thắng 1,5/5 Ấp Dân Thắng 2 Đường Nguyễn Thị Nuôi,"{""type"":""Point"",""coordinates"":[106.58159,10.892956]}",,Huyện Hóc Môn,Xã Tân Thới Nhì,106.58159,10.892956
ebfc7dc6-da9d-42a2-98b2-504bdf03d562,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/eb9f2097-a635-461c-b51c-2e4507dc684e,2022-08-08T15:36:36.000Z,admin,2,2022-08-08T15:36:36.000Z,admin,2,Trường Trung Học Cơ Sở Lý Phong,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Lý Phong,83 Đường Nguyễn Duy Dương,"{""type"":""Point"",""coordinates"":[106.671573,10.757806]}",,Quận 5,Phường 9,106.671573,10.757806
a3d34143-54f7-426e-9c2b-14c358182970,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/a4b9c2ab-5e51-4adc-8d66-b8ce0062a3de,2022-08-08T15:36:37.000Z,admin,2,2022-08-08T15:36:37.000Z,admin,2,Trường Trung Học Cơ Sở Lý Thánh Tông,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Lý Thánh Tông,481 Đường Ba Đình,"{""type"":""Point"",""coordinates"":[106.673641,10.74837]}",,Quận 8,Phường 9,106.673641,10.74837
86ee9340-af8f-4a38-9c1e-27880dfd235d,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/4565621e-4dae-4934-9178-a1c96637151c,2022-08-08T15:36:38.000Z,admin,2,2022-08-08T15:36:38.000Z,admin,2,Trường Trung Học Cơ Sở Ngô Sĩ Liên - Phân Hiệu 2,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Ngô Sĩ Liên - Phân Hiệu 2,686/78 Đường Cách Mạng Tháng Tám,"{""type"":""Point"",""coordinates"":[106.66463,10.788953]}",,Quận Tân Bình,Phường 5,106.66463,10.788953
8e400e5a-f6dd-4e06-b7d3-ef20bb1ba71b,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/1d47f35d-7c78-4ba4-a274-8cf18f8931dd,2022-08-08T15:36:40.000Z,admin,2,2022-08-08T15:36:40.000Z,admin,2,Trường Trung Học Cơ Sở Nguyễn Chí Thanh,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nguyễn Chí Thanh,19 Khu Phố 3 Đường Hiệp Thành 11,"{""type"":""Point"",""coordinates"":[106.63437,10.877868]}",,Quận 12,Phường Hiệp Thành,106.63437,10.877868
cb5b7091-62b2-4f3b-8ba0-9e293fbb2ddb,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/704da235-5cb9-4b45-bdbc-07ca66a36245,2022-08-08T15:36:43.000Z,admin,2,2022-08-08T15:36:43.000Z,admin,2,Trường Trung Học Cơ Sở Chu Văn An,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Chu Văn An,1 Đường Dương Đình Nghệ,"{""type"":""Point"",""coordinates"":[106.650186,10.762298]}",38581110,Quận 11,Phường 8,106.650186,10.762298
c97f6979-98e8-4816-8731-c7ed08a9122b,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/47c52bea-e91a-4ea0-9a3b-fc03bee1b11f,2022-08-08T15:36:43.000Z,admin,2,2022-08-08T15:36:43.000Z,admin,2,Trường Trung Học Cơ Sở Colette,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Colette,10 Đường Hồ Xuân Hương,"{""type"":""Point"",""coordinates"":[106.686772,10.775765]}",,Quận 3,Phường Võ Thị Sáu,106.686772,10.775765
aca2fd4f-bd7d-48fc-8f67-10e21806e5e9,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/d0fd484b-f02d-4989-931f-767959b25f03,2022-08-08T15:36:44.000Z,admin,2,2022-08-08T15:36:44.000Z,admin,2,Trường Trung Học Cơ Sở Nguyễn Thị Hương,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nguyễn Thị Hương,Ấp 1,"{""type"":""Point"",""coordinates"":[106.732596,10.671913]}",22475858-22485858,Huyện Nhà Bè,Xã Phú Xuân,106.732596,10.671913
4a8a2332-2ee3-41a5-9340-fcbe56eb8eee,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/cfe78d8d-a22b-4671-aba6-b19a6c458875,2022-08-08T15:36:45.000Z,admin,2,2022-08-08T15:36:45.000Z,admin,2,Trường Trung Học Cơ Sở Nguyễn Trung Trực,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nguyễn Trung Trực,364 Đường Lê Thị Riêng,"{""type"":""Point"",""coordinates"":[106.655003,10.875568]}",,Quận 12,Phường Thới An,106.655003,10.875568
49a559f4-21d3-4582-95f9-770dbb5fe6e0,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/039c20ff-7e2d-4ff7-bfc6-be35a45404b7,2022-08-08T15:36:46.000Z,admin,2,2022-08-08T15:36:46.000Z,admin,2,Trường Trung Học Cơ Sở Nguyễn Trãi,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nguyễn Trãi,1370 Đường Lê Đức Thọ,"{""type"":""Point"",""coordinates"":[106.656487,10.854588]}",,Quận Gò Vấp,Phường 13,106.656487,10.854588
dd49010b-ec9d-4e68-a009-aa5eb1531287,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/88825d64-db43-42e5-987c-bd3026c75794,2022-08-08T15:36:46.000Z,admin,2,2022-08-08T15:36:46.000Z,admin,2,Trường Trung Học Cơ Sở Nguyễn Văn Luông - Cổng Phụ,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nguyễn Văn Luông - Cổng Phụ,Đường Nguyễn Văn Luông,"{""type"":""Point"",""coordinates"":[106.636734,10.744371]}",,Quận 6,Phường 11,106.636734,10.744371
7f21c686-87f2-497e-b88c-106d47b229ce,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/3dca0eae-2d14-4915-b505-d66535ac3d8f,2022-08-09T01:29:00.000Z,admin,2,2022-08-09T01:29:00.000Z,admin,2,Trường Trung Học Cơ Sở Nguyễn Văn Nghi,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nguyễn Văn Nghi,84 Đường Lương Ngọc Quyến,"{""type"":""Point"",""coordinates"":[106.69133,10.821623]}",,Quận Gò Vấp,Phường 5,106.69133,10.821623
db009c6e-ac30-49fe-9804-e1ec76a28867,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/978534e4-88df-4020-9e76-7fba426c78cb,2022-08-09T01:29:02.000Z,admin,2,2022-08-09T01:29:02.000Z,admin,2,Trường Trung Học Cơ Sở Nhuận Đức,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nhuận Đức,Ấp Ngã Tư Đường Nguyễn Thị Đát,"{""type"":""Point"",""coordinates"":[106.488635,11.038366]}",37928609,Huyện Củ Chi,Xã Nhuận Đức,106.488635,11.038366
14ff9ee3-ca12-444b-a6be-17ae5e27a507,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/b0cfec03-608d-4471-97d6-57f5505887fe,2022-08-09T01:29:06.000Z,admin,2,2022-08-09T01:29:06.000Z,admin,2,Trường Trung Học Cơ Sở Nguyễn Văn Tố,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nguyễn Văn Tố,Đường D8,"{""type"":""Point"",""coordinates"":[106.660364,10.776178]}",,Quận 10,Phường 14,106.660364,10.776178
43f02931-f888-449e-b917-b2e54103aab0,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/ab228ad6-61c4-44aa-b3ee-f43b74f9ede5,2022-08-09T01:29:06.000Z,admin,2,2022-08-09T01:29:06.000Z,admin,2,Trường Trung Học Cơ Sở Nguyễn Văn Trỗi,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Nguyễn Văn Trỗi,571 Đường Nguyễn Duy Trinh,"{""type"":""Point"",""coordinates"":[106.772704,10.788948]}",,Thành Phố Thủ Đức,Phường Bình Trưng Đông,106.772704,10.788948
c9ff1892-b8c6-4725-adc8-ccf417f86339,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/a4a40e1b-6b26-41f4-8ece-fcd8e4b81b7f,2022-08-09T01:29:08.000Z,admin,2,2022-08-09T01:29:08.000Z,admin,2,Trường Trung Học Cơ Sở Phan Sào Nam,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Phan Sào Nam,657 Đường Điện Biên Phủ,"{""type"":""Point"",""coordinates"":[106.67497,10.768335]}",38395125-38335703,Quận 3,Phường 1,106.67497,10.768335
6258e380-d41d-4977-ac3e-36de38997e74,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/ebefb178-621d-4bb8-9ac1-90aa4594d448,2022-08-09T01:29:11.000Z,admin,2,2022-08-09T01:29:11.000Z,admin,2,Trường Trung Học Cơ Sở Phước Lộc,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Phước Lộc,423/2 Ấp 3 Đường Đào Sư Tích,"{""type"":""Point"",""coordinates"":[106.684057,10.688636]}",,Huyện Nhà Bè,Xã Phước Lộc,106.684057,10.688636
37f882e6-e5ac-4a4c-b1dd-d639909992c5,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/1a536871-3c27-4551-b8d5-673cd558c9e0,2022-08-09T01:29:13.000Z,admin,2,2022-08-09T01:29:13.000Z,admin,2,Trường Trung Học Cơ Sở Quang Trung,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Quang Trung,(Số Cũ 9 Đường Số 14) Đường Tôn Thất Thuyết,"{""type"":""Point"",""coordinates"":[106.69787788211,10.7552387083044]}",39404981,Quận 4,Phường 3,106.69787788211,10.7552387083044
2d8d8f2c-0363-435a-8fa0-e8c320e33415,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/853458b3-af3a-4d94-8327-c33ecaf1e377,2022-08-09T01:29:13.000Z,admin,2,2022-08-09T01:29:13.000Z,admin,2,Trường Trung Học Cơ Sở Quang Trung,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Quang Trung,Đường Tôn Thất Thuyết,"{""type"":""Point"",""coordinates"":[106.698176687899,10.7546632487869]}",39404981,Quận 4,Phường 3,106.698176687899,10.7546632487869
08c2feb5-dac0-4ffb-9be8-68acf95cc8b9,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/56707794-618e-445d-a68c-16024f92c254,2022-08-09T01:29:15.000Z,admin,2,2022-08-09T01:29:15.000Z,admin,2,Trường Trung Học Cơ Sở Tân An Hội,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Tân An Hội,Đường Bàu Tre,"{""type"":""Point"",""coordinates"":[106.472969,10.962773]}",,Huyện Củ Chi,Xã Tân An Hội,106.472969,10.962773
9ec521c9-b476-4e14-bdef-4519a2cabd7f,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/b01fe3e0-4be9-4623-97d6-f6aa7621602d,2022-08-09T01:29:17.000Z,admin,2,2022-08-09T01:29:17.000Z,admin,2,Trường Trung Học Cơ Sở Phú Lợi,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Phú Lợi,56 Đường Trịnh Quang Nghị,"{""type"":""Point"",""coordinates"":[106.62791,10.705405]}",39810899,Quận 8,Phường 7,106.62791,10.705405
8a2a1ce4-e3fa-4fdf-ac94-d0e8acfe817e,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/ca07a422-8495-4fd9-a014-a1aa18d0440c,2022-08-09T01:29:20.000Z,admin,2,2022-08-09T01:29:20.000Z,admin,2,Trường Trung Học Cơ Sở Thoại Ngọc Hầu,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Thoại Ngọc Hầu,24 Đường Huỳnh Văn Chính,"{""type"":""Point"",""coordinates"":[106.641427,10.781659]}",22444882,Quận Tân Phú,Phường Phú Trung,106.641427,10.781659
4ba9627f-f95f-4573-b955-71db8bd1ac84,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/486393c5-ee76-4cab-ad48-85d8af2b5d06,2022-08-09T01:29:20.000Z,admin,2,2022-08-09T01:29:20.000Z,admin,2,Trường Trung Học Cơ Sở Thông Tây Hội,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Thông Tây Hội,SỐ 1 Đường Quang Trung,"{""type"":""Point"",""coordinates"":[106.662672,10.835407]}",38942347,Quận Gò Vấp,Phường 11,106.662672,10.835407
9aac37d8-63a4-4425-9779-ec6e78b3e1cc,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/bd21cf4f-fc8b-4b0d-a96d-3187dbab9b75,2022-08-09T01:29:21.000Z,admin,2,2022-08-09T01:29:21.000Z,admin,2,Trường Trung Học Cơ Sở Thông Tây Hội,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Thông Tây Hội,31/1C Đường Quang Trung,"{""type"":""Point"",""coordinates"":[106.662358,10.834397]}",38958414,Quận Gò Vấp,Phường 11,106.662358,10.834397
eb3a899f-42cd-4318-ac54-c1db07a8677e,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/9d588667-9a64-4015-adc4-0b6c48146f22,2022-08-09T01:29:21.000Z,admin,2,2022-08-09T01:29:21.000Z,admin,2,Trường Trung Học Cơ Sở Trần Quốc Toản,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Trần Quốc Toản,Đường 385,"{""type"":""Point"",""coordinates"":[106.789694,10.845254]}",,Thành Phố Thủ Đức,Phường Tăng Nhơn Phú A,106.789694,10.845254
303b9132-7674-471d-8c74-605982d80cbd,ICTHCM_EDU_THCS,/root/vdms/tangthu/data/gisp/icthcm/customdata/icthcm_edu_thcs/ab6b331e-d02e-42b7-95a4-fb32cbf9e67a,2022-08-09T01:29:25.000Z,admin,2,2022-08-09T01:29:25.000Z,admin,2,Trường Trung Học Cơ Sở Tân Tiến,hcm_thcs.xlsx,Trường Trung Học Cơ Sở Tân Tiến,41 Đường Số 27,"{""type"":""Point"",""coordinates"":[106.506303,10.966929]}",37901981,Huyện Củ Chi,Xã Tân Thông Hội,106.506303,10.966929
